"otu.names" "fVals" "pVals" "estimates" "SE" "CIlower" "CIupper" "W_stat" "detected_0.95" "detected_0.9" "detected_0.8" "detected_0.7" "detected_0.6" "ASV" "Kingdom" "Phylum" "Class" "Order" "Family" "Genus" "Species"
"142" "93c036042353c2ee4b396076814a5c6c" 0.0186394082866721 0.892210515067343 0.0802309457236693 0.587659621100121 -1.11403709260478 1.27449898405212 0 FALSE FALSE FALSE FALSE FALSE "X93c036042353c2ee4b396076814a5c6c" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "uncultured" "metagenome" "metagenome"
"143" "945184b6386c192c0066e0a98a154780" 0.471793770509879 0.496821584863801 -0.839469464390261 1.22216207292286 -3.3232016265841 1.64426269780358 0 FALSE FALSE FALSE FALSE FALSE "X945184b6386c192c0066e0a98a154780" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Enterobacteriales" "Enterobacteriaceae" "Family_Enterobacteriaceae" "Family_Enterobacteriaceae"
"144" "97991ce469a1cc109b514c89920eaa50" 2.51562922029571 0.121980673065912 -1.32082997471715 0.832767179819101 -3.01321650344452 0.371556554010219 9 FALSE FALSE FALSE FALSE FALSE "X97991ce469a1cc109b514c89920eaa50" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas" "Genus_Sphingomonas"
"145" "9876e11f4e2e6526dac5998a73882c0e" 1.76385948002348 0.192990929967011 1.17665303015513 0.885964715046697 -0.623843897447755 2.97714995775802 0 FALSE FALSE FALSE FALSE FALSE "X9876e11f4e2e6526dac5998a73882c0e" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Weeksellaceae" "Cloacibacterium" "Genus_Cloacibacterium"
"146" "9cde2373849523d28439507aa5411277" 0.000137246891008501 0.990721276975292 -0.00726148298639965 0.619832103777935 -1.26691187258796 1.25238890661516 0 FALSE FALSE FALSE FALSE FALSE "X9cde2373849523d28439507aa5411277" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Saprospiraceae" "Haliscomenobacter" "Genus_Haliscomenobacter"
"147" "9d28ce90e03ce937ace5d12b29f033b6" 3.67125724425046 0.063797471948755 -1.64438960508062 0.858217398170829 -3.38849720031423 0.099717990152983 13 FALSE FALSE FALSE FALSE FALSE "X9d28ce90e03ce937ace5d12b29f033b6" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Ochrobactrum" "Genus_Ochrobactrum"
"148" "9e36367bf62bb8b197c46e79f803f5db" 0.753447150361127 0.391472671436547 0.475869222942089 0.548228009360308 -0.638264138934581 1.59000258481876 0 FALSE FALSE FALSE FALSE FALSE "X9e36367bf62bb8b197c46e79f803f5db" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Spirosomaceae" "Arsenicibacter" "Cenchrus americanus"
"149" "9eab7a1249300ee6e9757c224201f94d" 1.54649905603776 0.222159568606706 -1.28987385825688 1.03722365178471 -3.39776592953083 0.818018213017072 0 FALSE FALSE FALSE FALSE FALSE "X9eab7a1249300ee6e9757c224201f94d" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" "Stenotrophomonas" "Genus_Stenotrophomonas"
"150" "9ed98e68797fa0d875273c6556303fc9" 4.13032986953451 0.0499918203007985 1.36751440414403 0.672882975556426 5.16716561160813e-05 2.73497713663195 14 FALSE FALSE FALSE FALSE FALSE "X9ed98e68797fa0d875273c6556303fc9" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Novosphingobium" "Genus_Novosphingobium"
"151" "a1d83433e07f97fd446f7ff512e44fc6" 1.12796118329357 0.295696501684442 -0.927099524869312 0.872929722860325 -2.70110616117245 0.846907111433822 0 FALSE FALSE FALSE FALSE FALSE "a1d83433e07f97fd446f7ff512e44fc6" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Comamonas" "Genus_Comamonas"
"152" "a4cbcb03b9dc6aaeeb45c58aaea3159e" 2.51856045691032 0.121771013073626 1.26218101382536 0.795326499379817 -0.354116897654157 2.87847892530487 0 FALSE FALSE FALSE FALSE FALSE "a4cbcb03b9dc6aaeeb45c58aaea3159e" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" "Lysobacter" "Genus_Lysobacter"
"153" "a5e343df0faf5071bc1a13623a27ed42" 0.431610278557479 0.515622599049522 0.525799754699692 0.800339939033075 -1.10068669198795 2.15228620138734 0 FALSE FALSE FALSE FALSE FALSE "a5e343df0faf5071bc1a13623a27ed42" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Rhodoferax" "Genus_Rhodoferax"
"154" "a6f79e3a6f7208f341b020bccfccb339" 1.7068131136962 0.200168341092834 -1.02028319185781 0.780958123298377 -2.60738104993801 0.566814666222383 4 FALSE FALSE FALSE FALSE FALSE "a6f79e3a6f7208f341b020bccfccb339" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Family_Burkholderiaceae" "Family_Burkholderiaceae"
"155" "a798c1a9ab5218b9466b681f0888c4e4" 0.0851515620095296 0.772206991360457 -0.220490961612996 0.755604406609886 -1.75606386816221 1.31508194493622 0 FALSE FALSE FALSE FALSE FALSE "a798c1a9ab5218b9466b681f0888c4e4" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Spirosomaceae" "Runella" "Genus_Runella"
"156" "a8c56ed87d820e83b9156a2e6638bc1f" 1.98089656767516 0.168372986948251 -0.933486534745753 0.663249846318344 -2.28137239323203 0.414399323740521 0 FALSE FALSE FALSE FALSE FALSE "a8c56ed87d820e83b9156a2e6638bc1f" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Cellvibrionales" "Spongiibacteraceae" "BD1-7 clade" "uncultured bacterium"
"157" "a8c7ad753953cd583a16e62b8cc4ac57" 0.327441214381681 0.570934243521164 0.346563361444832 0.605641987792604 -0.884249242858955 1.57737596574862 0 FALSE FALSE FALSE FALSE FALSE "a8c7ad753953cd583a16e62b8cc4ac57" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "uncultured" "Genus_uncultured"
"158" "ad145b5c8b7c9b7ffb1c647fa0da640d" 0.840784169966075 0.365631257278843 0.488361111013412 0.532597115381739 -0.594006452399581 1.57072867442641 0 FALSE FALSE FALSE FALSE FALSE "ad145b5c8b7c9b7ffb1c647fa0da640d" "Bacteria" "Acidobacteria" "Subgroup 6" "Class_Subgroup 6" "Class_Subgroup 6" "Class_Subgroup 6" "Class_Subgroup 6"
"159" "aea79dda5233555fc0e256d9ace3b625" 2.56181441173506 0.118725074000701 1.14516574231452 0.715475085733129 -0.308854572220258 2.59918605684929 1 FALSE FALSE FALSE FALSE FALSE "aea79dda5233555fc0e256d9ace3b625" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" "Pajaroellobacter" "Ambiguous_taxa"
"160" "aed191bac0b1c3264208a084af848bed" 1.1766539526551 0.285670210191816 0.685890958844245 0.63231094479681 -0.599119486900571 1.97090140458906 11 FALSE FALSE FALSE FALSE FALSE "aed191bac0b1c3264208a084af848bed" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Family_Burkholderiaceae" "Family_Burkholderiaceae"
"161" "aee83626bf99f96165a5c90cc9511595" 0.0318483080249702 0.859420126970712 0.138005769814851 0.77331077502514 -1.43355080672622 1.70956234635592 0 FALSE FALSE FALSE FALSE FALSE "aee83626bf99f96165a5c90cc9511595" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Family_Burkholderiaceae" "Family_Burkholderiaceae"
"162" "b1182e313884622ae7f1671edff8c311" 7.79166393166356 0.00854847322882644 1.78039963911966 0.637826253743292 0.484180737051163 3.07661854118815 62 FALSE FALSE FALSE FALSE FALSE "b1182e313884622ae7f1671edff8c311" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "env.OPS 17" "Family_env.OPS 17" "Family_env.OPS 17"
"163" "b17a2f19f4c913ea1af58c2cf5b3abbe" 0.00435728259418181 0.947756713928973 0.0555238000217813 0.841145871611266 -1.65389027909548 1.76493787913904 0 FALSE FALSE FALSE FALSE FALSE "b17a2f19f4c913ea1af58c2cf5b3abbe" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Intrasporangiaceae" "Terrabacter" "Ambiguous_taxa"
"164" "b21f8cd99a1ca2af3f89fd2faf0ce13e" 1.22274588513533 0.276585710205097 0.815690806915971 0.737662086577595 -0.683418918263197 2.31480053209514 0 FALSE FALSE FALSE FALSE FALSE "b21f8cd99a1ca2af3f89fd2faf0ce13e" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Weeksellaceae" "Chryseobacterium" "Genus_Chryseobacterium"
"165" "b2290c762d00578e4e25792e89a38541" 0.923517827211759 0.343337930130855 0.756467307707359 0.787168165604025 -0.84325087475112 2.35618549016584 0 FALSE FALSE FALSE FALSE FALSE "b2290c762d00578e4e25792e89a38541" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Family_Burkholderiaceae" "Family_Burkholderiaceae"
"166" "b6826e5d57a4e621061c98ac1fae59f2" 0.314759196487954 0.578453447660983 0.42294919324874 0.753874384526107 -1.10910788541971 1.9550062719172 0 FALSE FALSE FALSE FALSE FALSE "b6826e5d57a4e621061c98ac1fae59f2" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Undibacterium" "Genus_Undibacterium"
"167" "b7f5af401f678ffbe9f7299cfa59e3bf" 10.9781044403617 0.00219591503621052 -2.51888837921706 0.760230420335674 -4.06386247676053 -0.973914281673586 118 FALSE FALSE FALSE FALSE FALSE "b7f5af401f678ffbe9f7299cfa59e3bf" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Devosiaceae" "Devosia" "Genus_Devosia"
"168" "ba1181c0e1f653128d044cff17ba5cc1" 1.5251870513203 0.22530290288273 0.844631649299147 0.683920774908868 -0.545262590317719 2.23452588891601 0 FALSE FALSE FALSE FALSE FALSE "ba1181c0e1f653128d044cff17ba5cc1" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Ferruginibacter" "Genus_Ferruginibacter"
"169" "bb9362d724f418d41f13e8585bc16e2b" 4.28756483186291 0.0460532494786438 1.05795905739935 0.510932479183668 0.0196193319462477 2.09629878285244 16 FALSE FALSE FALSE FALSE FALSE "bb9362d724f418d41f13e8585bc16e2b" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Marinilabiliaceae" "Carboxylicivirga" "Genus_Carboxylicivirga"
"170" "bbd0981838e63e22b9adaa3f4274772a" 2.27363128197395 0.140827938755432 -1.00887224517024 0.669077085544498 -2.36860047857835 0.350855988237867 2 FALSE FALSE FALSE FALSE FALSE "bbd0981838e63e22b9adaa3f4274772a" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Moraxellaceae" "Cavicella" "Genus_Cavicella"
"171" "bc14c07c6e7c5607dcfa7101ad153f70" 4.54507361724349 0.0403217593996345 1.11948675413777 0.525107835035848 0.052339239586453 2.18663426868908 20 FALSE FALSE FALSE FALSE FALSE "bc14c07c6e7c5607dcfa7101ad153f70" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "37-13" "uncultured Bacteroidetes bacterium" "uncultured Bacteroidetes bacterium"
"172" "bd1781bb09c7f35df01762fd69dec705" 2.99276153973013 0.0927070012205933 -1.0037522980738 0.580217061925808 -2.18289523638498 0.175390640237382 7 FALSE FALSE FALSE FALSE FALSE "bd1781bb09c7f35df01762fd69dec705" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Taibaiella" "Genus_Taibaiella"
"173" "bdeb9bce01148846a7a442dac9048360" 0.000547236982277274 0.981473468223154 0.0244403262750126 1.0447665987145 -2.09878085748107 2.1476615100311 0 FALSE FALSE FALSE FALSE FALSE "bdeb9bce01148846a7a442dac9048360" "Bacteria" "Actinobacteria" "Actinobacteria" "Corynebacteriales" "Nocardiaceae" "Gordonia" "Genus_Gordonia"
"174" "be74cad9381c15cfaa8e6071aa77e7f4" 4.28381160861507 0.0461431690889745 -1.50161787930979 0.725511413436062 -2.97603446571257 -0.0272012929070193 8 FALSE FALSE FALSE FALSE FALSE "be74cad9381c15cfaa8e6071aa77e7f4" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" "Stenotrophomonas" "Stenotrophomonas acidaminiphila"
"175" "bf3ab9be7eaf2096074bec50f19086d7" 0.0525117576393447 0.820121769549251 0.104442374838596 0.455772860313971 -0.821799518030503 1.0306842677077 0 FALSE FALSE FALSE FALSE FALSE "bf3ab9be7eaf2096074bec50f19086d7" "Bacteria" "Proteobacteria" "Phylum_Proteobacteria" "Phylum_Proteobacteria" "Phylum_Proteobacteria" "Phylum_Proteobacteria" "Phylum_Proteobacteria"
"176" "bfcc7e237fe6a77b523dd9d3b03098b2" 1.07412877591794 0.307329955719959 0.859214890385851 0.829036437836611 -0.825589858431922 2.54401963920362 0 FALSE FALSE FALSE FALSE FALSE "bfcc7e237fe6a77b523dd9d3b03098b2" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Moraxellaceae" "Cavicella" "uncultured bacterium"
"177" "c1d9eada909d2d5dbe078f25f1038508" 9.54607533066593 0.00397905307253134 -2.17516993659338 0.704013137562918 -3.60589676989316 -0.7444431032936 109 FALSE FALSE FALSE FALSE FALSE "c1d9eada909d2d5dbe078f25f1038508" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Aquabacterium" "Genus_Aquabacterium"
"178" "c3357091b1eb1426ead2803433360b07" 0.86594690565851 0.358640447032956 -0.719440326822805 0.77312398242474 -2.29061729512733 0.851736641481721 0 FALSE FALSE FALSE FALSE FALSE "c3357091b1eb1426ead2803433360b07" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Noviherbaspirillum" "Genus_Noviherbaspirillum"
"179" "c360be14deb443207ce00fd3c6979731" 0.397431368003412 0.532633491554554 0.712935838349288 1.13088742745978 -1.58530392676228 3.01117560346086 0 FALSE FALSE FALSE FALSE FALSE "c360be14deb443207ce00fd3c6979731" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Family_Burkholderiaceae" "Family_Burkholderiaceae"
"180" "c3b9e67755c1877b5055fcf237ee8a2c" 0.106651102457532 0.74599140463095 -0.264050003620985 0.808543710576045 -1.90720851998253 1.37910851274056 0 FALSE FALSE FALSE FALSE FALSE "c3b9e67755c1877b5055fcf237ee8a2c" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" "Genus_Flavobacterium"
"181" "c454a1f3380b1ddd6d5497ea28a26b0b" 7.27977154806388 0.0107771739174152 1.93915085706039 0.718708400745954 0.478559655843912 3.39974205827688 76 FALSE FALSE FALSE FALSE FALSE "c454a1f3380b1ddd6d5497ea28a26b0b" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Family_Burkholderiaceae" "Family_Burkholderiaceae"
"182" "c6c8936b2517fbe356157dab1ee50547" 0.705091391159526 0.406944048868897 -0.416567532525584 0.496092557531512 -1.42474890868238 0.591613843631215 0 FALSE FALSE FALSE FALSE FALSE "c6c8936b2517fbe356157dab1ee50547" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "uncultured" "Genus_uncultured"
"183" "c8c0eb3194bf047d65b27fb6c631cab0" 0.168309904897265 0.684192052771696 -0.251861287841062 0.613912650090476 -1.49948190018812 0.995759324505997 0 FALSE FALSE FALSE FALSE FALSE "c8c0eb3194bf047d65b27fb6c631cab0" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Novosphingobium" "Genus_Novosphingobium"
"184" "ca2dd7d6f85d43f16bde2f9115535597" 0.0449183100637946 0.833419723694518 -0.21262372175944 1.00322884695477 -2.25143003757242 1.82618259405354 0 FALSE FALSE FALSE FALSE FALSE "ca2dd7d6f85d43f16bde2f9115535597" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Chromobacteriaceae" "Aquitalea" "Ambiguous_taxa"
"185" "cbef5a03b48197df4191b1afc57f3296" 1.38234988670986 0.247868737726242 -1.02219921613998 0.869413847221676 -2.78906073348102 0.744662301201067 0 FALSE FALSE FALSE FALSE FALSE "cbef5a03b48197df4191b1afc57f3296" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" "Lysobacter" "Genus_Lysobacter"
"186" "cc8925180b8bb34e5b1d0b73794f7a7f" 3.65459188883356 0.0643729187535853 1.50652292491627 0.788054587919046 -0.0949966844248527 3.10804253425739 17 FALSE FALSE FALSE FALSE FALSE "cc8925180b8bb34e5b1d0b73794f7a7f" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Intrasporangiaceae" "Lapillicoccus" "Genus_Lapillicoccus"
"187" "cc9f542a833ad5ad7e77c6c582cc8722" 3.96260924398642 0.0546086115063452 0.999279064394678 0.501991270067103 -0.0208899379246192 2.01944806671398 18 FALSE FALSE FALSE FALSE FALSE "cc9f542a833ad5ad7e77c6c582cc8722" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Ferruginibacter" "uncultured Ferruginibacter sp."
"188" "cd1601db5613e69fe4755f1c82f97b90" 4.05052027847162 0.0521324231159689 -1.36875020028026 0.680093760357844 -2.75086701058873 0.0133666100282055 24 FALSE FALSE FALSE FALSE FALSE "cd1601db5613e69fe4755f1c82f97b90" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" "Flavobacterium columnare"
"189" "ce0932e3265dfbbdb1378bb64b6cc5b2" 2.59734607257429 0.116288531441565 1.12138855685605 0.695810872226396 -0.292669267749614 2.53544638146171 7 FALSE FALSE FALSE FALSE FALSE "ce0932e3265dfbbdb1378bb64b6cc5b2" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Family_Burkholderiaceae" "Family_Burkholderiaceae"
"190" "ce765bd742f18e161ab9a3cd2a788849" 0.279698496528014 0.600334777740985 -0.353633042007891 0.668663736697356 -1.71252124949096 1.00525516547518 0 FALSE FALSE FALSE FALSE FALSE "ce765bd742f18e161ab9a3cd2a788849" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Spirosomaceae" "Pseudarcicella" "uncultured bacterium"
"191" "d06a116382312c0c3f95ba2108f351c3" 0.0767238002479993 0.78346441617421 0.198779089019626 0.717638356563847 -1.25963752078304 1.6571956988223 0 FALSE FALSE FALSE FALSE FALSE "d06a116382312c0c3f95ba2108f351c3" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodobacterales" "Rhodobacteraceae" "Family_Rhodobacteraceae" "Family_Rhodobacteraceae"
"192" "d15bc449222795a9ff230013aa633686" 1.57506149373024 0.218031583059329 -0.960513086309301 0.765340206244059 -2.51587151820888 0.594845345590278 0 FALSE FALSE FALSE FALSE FALSE "d15bc449222795a9ff230013aa633686" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Moraxellaceae" "Acinetobacter" "Genus_Acinetobacter"
"193" "d295b9a63b6148b9f4663819da1c914b" 0.307441776675226 0.582883500306638 -0.355896671228977 0.641863212450271 -1.66031966046407 0.948526318006119 1 FALSE FALSE FALSE FALSE FALSE "d295b9a63b6148b9f4663819da1c914b" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Curvibacter" "Genus_Curvibacter"
"194" "d335a58d92b6c2f3daa5c098d7358aa7" 2.35958751067246 0.133769870824489 1.01712404089448 0.662149225028152 -0.328525086017964 2.36277316780692 0 FALSE FALSE FALSE FALSE FALSE "d335a58d92b6c2f3daa5c098d7358aa7" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Family_Rhizobiaceae" "Family_Rhizobiaceae"
"195" "d68f525366c1dfdc0984a90b89867e95" 1.42768929629688 0.240410520167204 0.5953158330423 0.498230811341006 -0.417210997678372 1.60784266376297 0 FALSE FALSE FALSE FALSE FALSE "d68f525366c1dfdc0984a90b89867e95" "Bacteria" "Actinobacteria" "Actinobacteria" "Frankiales" "Cryptosporangiaceae" "Fodinicola" "Genus_Fodinicola"
"196" "d7bcf10280a09cd0b463ce3f2d218d9c" 0.00491748027313845 0.944505208447681 0.0426815704881545 0.608652034327272 -1.1942481843585 1.27961132533481 0 FALSE FALSE FALSE FALSE FALSE "d7bcf10280a09cd0b463ce3f2d218d9c" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "uncultured" "Genus_uncultured"
"197" "d8a28aac3a7c4ffb595bcdf86bc36522" 1.45493363658147 0.23606454441895 0.735315910472794 0.609610404846672 -0.503561487599807 1.9741933085454 0 FALSE FALSE FALSE FALSE FALSE "d8a28aac3a7c4ffb595bcdf86bc36522" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Sediminibacterium" "uncultured Bacteroidetes bacterium"
"198" "dada98173a9d0b48e30800dbf3e16628" 4.42359687700944 0.0429211283198623 1.43905287521572 0.684209311319352 0.0485722590629114 2.82953349136853 29 FALSE FALSE FALSE FALSE FALSE "dada98173a9d0b48e30800dbf3e16628" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Spirosomaceae" "Flectobacillus" "Ambiguous_taxa"
"199" "dcba105f35d8ebc9e22269c7491ad3a7" 2.40022988432691 0.13057659541869 -1.43796732114994 0.92815946365812 -3.32421429494044 0.448279652640548 1 FALSE FALSE FALSE FALSE FALSE "dcba105f35d8ebc9e22269c7491ad3a7" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" "Stenotrophomonas" "Genus_Stenotrophomonas"
"200" "dcdbe9ff12e1ad6877882705b20a803b" 1.00389212855059 0.323448413428337 -0.618618789881593 0.617418420813326 -1.87336398553109 0.636126405767905 1 FALSE FALSE FALSE FALSE FALSE "dcdbe9ff12e1ad6877882705b20a803b" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Family_Rhizobiaceae" "Family_Rhizobiaceae"
"201" "debda29d401bc8ea6f446870664b5b3a" 8.85356656168922 0.00535361193598251 -1.95896798323465 0.658367235833272 -3.2969311833715 -0.621004783097797 80 FALSE FALSE FALSE FALSE FALSE "debda29d401bc8ea6f446870664b5b3a" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Microbacteriaceae" "Agromyces" "Genus_Agromyces"
"202" "df7763a964c44c87b9cdfd6fa038d099" 2.25375336430154 0.142521513539067 -0.724987989779987 0.48292269773717 -1.70640499068125 0.256429011121278 4 FALSE FALSE FALSE FALSE FALSE "df7763a964c44c87b9cdfd6fa038d099" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Spirosomaceae" "Arsenicibacter" "uncultured Bacteroidetes bacterium"
"203" "dffd94e6cd6b0ac5441898e61e78ad56" 1.24225481097926 0.272853763771315 0.558040830519087 0.500680448646525 -0.459464262165545 1.57554592320372 1 FALSE FALSE FALSE FALSE FALSE "dffd94e6cd6b0ac5441898e61e78ad56" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "P3OB-42" "metagenome" "metagenome"
"204" "e11cf50af396e58e1664b0075046f813" 0.129181603056115 0.721504826803345 -0.279048889621978 0.776390055377068 -1.8568633167509 1.29876553750695 1 FALSE FALSE FALSE FALSE FALSE "e11cf50af396e58e1664b0075046f813" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Family_Burkholderiaceae" "Family_Burkholderiaceae"
"205" "e3458fdd7b4f8de8adcfcf2ddc688d61" 0.11970646547997 0.731484926011401 0.20516874517928 0.592996866405245 -0.99994588061539 1.41028337097395 0 FALSE FALSE FALSE FALSE FALSE "e3458fdd7b4f8de8adcfcf2ddc688d61" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Novosphingobium" "Genus_Novosphingobium"
"206" "e3a9a759065b18ac9a8c0d363cd4e371" 0.056629232102925 0.813333472230098 -0.203289916740183 0.854270681556847 -1.93937681880519 1.53279698532482 0 FALSE FALSE FALSE FALSE FALSE "e3a9a759065b18ac9a8c0d363cd4e371" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Family_Burkholderiaceae" "Family_Burkholderiaceae"
"207" "e3ba0d1e900371e774666a454afd8b5a" 0.136377765367783 0.714198937057848 -0.297580605643113 0.805810344562896 -1.93518425393248 1.34002304264625 0 FALSE FALSE FALSE FALSE FALSE "e3ba0d1e900371e774666a454afd8b5a" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Prosthecobacter" "Genus_Prosthecobacter"
"208" "e416d0916760d2fc17b616e2ac3ad855" 0.0109877768858353 0.917132530249855 -0.0782520686308016 0.746519078077073 -1.59536136615386 1.43885722889226 0 FALSE FALSE FALSE FALSE FALSE "e416d0916760d2fc17b616e2ac3ad855" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Methylophilaceae" "Methylotenera" "Genus_Methylotenera"
"209" "e55a87a058457efc1312ce9030e68de3" 0.0311702802049231 0.860908499510518 0.114757233004454 0.649994549525382 -1.20619062135495 1.43570508736386 3 FALSE FALSE FALSE FALSE FALSE "e55a87a058457efc1312ce9030e68de3" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas" "Genus_Sphingomonas"
"210" "e877530e8b5a7e3848601d7358b61974" 0.44539521712614 0.509034491747372 -0.461352099827937 0.691289128595434 -1.86622063576704 0.943516436111164 2 FALSE FALSE FALSE FALSE FALSE "e877530e8b5a7e3848601d7358b61974" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas" "Genus_Sphingomonas"
"211" "e9430eb4536e2d2615fd906f12c86712" 5.31183826723242 0.0274155019322678 1.25504881786771 0.544550545351869 0.148388962030404 2.36170867370501 18 FALSE FALSE FALSE FALSE FALSE "e9430eb4536e2d2615fd906f12c86712" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" "Pajaroellobacter" "uncultured prokaryote"
"212" "ea8769d941cfd23cc9b61fc499630e14" 1.0275936284504 0.317884393008086 -0.832410040978241 0.821157774224415 -2.50120341892937 0.836383336972885 0 FALSE FALSE FALSE FALSE FALSE "ea8769d941cfd23cc9b61fc499630e14" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Undibacterium" "Genus_Undibacterium"
